year,total_precipitation,median_precipitation
37.946,17148.0,1094.0
37.947,25722.0,1094.0
37.948,21435.0,1094.0
37.949,38583.0,1094.0
37.95,51444.0,1094.0
37.952,8574.0,1094.0
37.953,4287.0,1094.0
37.954,4287.0,1094.0
37.955,4287.0,1094.0
37.957,8574.0,1094.0
37.959,8574.0,1094.0
37.96,4287.0,1094.0
37.962,8574.0,1094.0
37.964,4287.0,1094.0
37.965,8574.0,1094.0
37.967,8574.0,1094.0
37.968,4287.0,1094.0
37.969,4287.0,1094.0
37.97,4287.0,1094.0
37.971,4287.0,1094.0
37.972,4287.0,1094.0
37.973,4287.0,1094.0
37.974,8574.0,1094.0
37.975,4287.0,1094.0
37.976,8574.0,1094.0
37.977,4287.0,1094.0
37.978,4287.0,1094.0
37.979,12861.0,1094.0
37.98,4287.0,1094.0
37.981,4287.0,1094.0
37.982,8574.0,1094.0
37.983,8574.0,1094.0
37.984,4287.0,1094.0
37.985,12861.0,1094.0
37.986,4287.0,1094.0
37.987,8574.0,1094.0
37.988,8574.0,1094.0
37.989,4287.0,1094.0
37.99,12861.0,1094.0
37.991,8574.0,1094.0
37.992,8574.0,1094.0
37.993,12861.0,1094.0
37.994,12861.0,1094.0
37.995,17148.0,1094.0
37.996,25722.0,1094.0
37.997,17148.0,1094.0
37.998,30009.0,1094.0
37.999,34296.0,1094.0
38.0,47157.0,1094.0
38.001,4287.0,1094.0
38.002,4287.0,1094.0
38.003,4287.0,1094.0
38.004,4287.0,1094.0
38.005,4287.0,1094.0
38.007,8574.0,1094.0
38.009,8574.0,1094.0
38.01,4287.0,1094.0
38.012,8574.0,1094.0
38.014,8574.0,1094.0
38.015,4287.0,1094.0
38.017,8574.0,1094.0
38.018,4287.0,1094.0
38.019,4287.0,1094.0
38.02,4287.0,1094.0
38.021,4287.0,1094.0
38.022,4287.0,1094.0
38.023,8574.0,1094.0
38.024,8574.0,1094.0
38.025,4287.0,1094.0
38.026,8574.0,1094.0
38.027,4287.0,1094.0
38.028,4287.0,1094.0
38.029,12861.0,1094.0
38.03,4287.0,1094.0
38.031,4287.0,1094.0
38.032,8574.0,1094.0
38.033,8574.0,1094.0
38.034,4287.0,1094.0
38.035,12861.0,1094.0
38.036,4287.0,1094.0
38.037,8574.0,1094.0
38.038,8574.0,1094.0
38.039,8574.0,1094.0
38.04,4287.0,1094.0
38.041,12861.0,1094.0
38.042,8574.0,1094.0
38.043,8574.0,1094.0
38.044,12861.0,1094.0
38.045,8574.0,1094.0
38.046,17148.0,1094.0
38.047,25722.0,1094.0
38.048,30009.0,1094.0
38.049,30009.0,1094.0
38.05,51444.0,1094.0
38.051,8574.0,1094.0
38.053,4287.0,1094.0
38.054,4287.0,1094.0
38.055,4287.0,1094.0
38.057,8574.0,1094.0
38.059,8574.0,1094.0
38.06,4287.0,1094.0
38.062,8574.0,1094.0
38.064,8574.0,1094.0
38.065,4287.0,1094.0
38.067,8574.0,1094.0
38.068,4287.0,1094.0
38.069,4287.0,1094.0
38.07,4287.0,1094.0
38.071,4287.0,1094.0
38.072,4287.0,1094.0
38.073,4287.0,1094.0
38.074,8574.0,1094.0
38.075,4287.0,1094.0
38.076,8574.0,1094.0
38.077,4287.0,1094.0
38.078,4287.0,1094.0
38.079,12861.0,1094.0
38.08,4287.0,1094.0
38.081,4287.0,1094.0
38.082,8574.0,1094.0
38.083,8574.0,1094.0
38.084,4287.0,1094.0
38.085,12861.0,1094.0
38.086,4287.0,1094.0
38.087,8574.0,1094.0
38.088,8574.0,1094.0
38.089,4287.0,1094.0
38.09,17148.0,1094.0
38.091,4287.0,1094.0
38.092,8574.0,1094.0
38.093,12861.0,1094.0
38.094,8574.0,1094.0
38.095,8574.0,1094.0
38.096,25722.0,1094.0
38.097,21435.0,1094.0
38.098,17148.0,1094.0
38.099,42870.0,1094.0
38.1,47157.0,1094.0
38.101,8574.0,1094.0
38.103,4287.0,1094.0
38.104,4287.0,1094.0
38.105,4287.0,1094.0
38.107,8574.0,1094.0
38.108,4287.0,1094.0
38.109,4287.0,1094.0
38.11,4287.0,1094.0
38.112,8574.0,1094.0
38.114,8574.0,1094.0
38.115,4287.0,1094.0
38.117,8574.0,1094.0
38.118,4287.0,1094.0
38.119,4287.0,1094.0
38.12,4287.0,1094.0
38.121,4287.0,1094.0
38.122,4287.0,1094.0
38.123,4287.0,1094.0
38.124,8574.0,1094.0
38.125,4287.0,1094.0
38.126,8574.0,1094.0
38.127,4287.0,1094.0
38.128,4287.0,1094.0
38.129,12861.0,1094.0
38.13,4287.0,1094.0
38.131,4287.0,1094.0
38.132,8574.0,1094.0
38.133,8574.0,1094.0
38.134,4287.0,1094.0
38.135,12861.0,1094.0
38.136,4287.0,1094.0
38.137,8574.0,1094.0
38.138,8574.0,1094.0
38.139,8574.0,1094.0
38.14,8574.0,1094.0
38.141,8574.0,1094.0
38.142,8574.0,1094.0
38.143,8574.0,1094.0
38.144,12861.0,1094.0
38.145,12861.0,1094.0
38.146,12861.0,1094.0
38.147,25722.0,1094.0
38.148,30009.0,1094.0
38.149,34296.0,1094.0
38.15,47157.0,1094.0
38.151,8574.0,1094.0
38.153,4287.0,1094.0
38.154,4287.0,1094.0
38.155,4287.0,1094.0
38.157,8574.0,1094.0
38.158,4287.0,1094.0
38.159,4287.0,1094.0
38.16,4287.0,1094.0
38.162,8574.0,1094.0
38.163,4287.0,1094.0
38.164,4287.0,1094.0
38.165,4287.0,1094.0
38.167,8574.0,1094.0
38.168,4287.0,1094.0
38.169,4287.0,1094.0
38.17,4287.0,1094.0
38.171,4287.0,1094.0
38.172,4287.0,1094.0
38.173,8574.0,1094.0
38.174,8574.0,1094.0
38.175,4287.0,1094.0
38.176,8574.0,1094.0
38.177,4287.0,1094.0
38.178,8574.0,1094.0
38.179,8574.0,1094.0
38.18,4287.0,1094.0
38.181,4287.0,1094.0
38.182,8574.0,1094.0
38.183,8574.0,1094.0
38.184,4287.0,1094.0
38.185,12861.0,1094.0
38.186,4287.0,1094.0
38.187,8574.0,1094.0
38.188,8574.0,1094.0
38.189,8574.0,1094.0
38.19,8574.0,1094.0
38.191,12861.0,1094.0
38.192,4287.0,1094.0
38.193,8574.0,1094.0
38.194,12861.0,1094.0
38.195,12861.0,1094.0
38.196,12861.0,1094.0
38.197,30009.0,1094.0
38.198,17148.0,1094.0
38.199,42870.0,1094.0
38.2,47157.0,1094.0
38.201,8574.0,1094.0
38.203,4287.0,1094.0
38.204,4287.0,1094.0
38.205,4287.0,1094.0
38.207,8574.0,1094.0
38.209,8574.0,1094.0
38.21,4287.0,1094.0
38.212,8574.0,1094.0
38.214,8574.0,1094.0
38.215,4287.0,1094.0
38.217,8574.0,1094.0
38.218,4287.0,1094.0
38.219,4287.0,1094.0
38.22,8574.0,1094.0
38.221,8574.0,1094.0
38.223,8574.0,1094.0
38.224,8574.0,1094.0
38.225,4287.0,1094.0
38.226,8574.0,1094.0
38.227,4287.0,1094.0
38.228,8574.0,1094.0
38.229,8574.0,1094.0
38.23,4287.0,1094.0
38.231,8574.0,1094.0
38.232,4287.0,1094.0
38.233,8574.0,1094.0
38.234,4287.0,1094.0
38.235,12861.0,1094.0
38.236,4287.0,1094.0
38.237,12861.0,1094.0
38.238,4287.0,1094.0
38.239,8574.0,1094.0
38.24,12861.0,1094.0
38.241,8574.0,1094.0
38.242,4287.0,1094.0
38.243,17148.0,1094.0
38.244,4287.0,1094.0
38.245,21435.0,1094.0
38.246,21435.0,1094.0
38.247,21435.0,1094.0
38.248,25722.0,1094.0
38.249,42870.0,1094.0
38.25,38583.0,1094.0
38.251,8574.0,1094.0
38.253,4287.0,1094.0
38.254,4287.0,1094.0
38.255,4287.0,1094.0
38.257,8574.0,1094.0
38.258,4287.0,1094.0
38.259,4287.0,1094.0
38.26,4287.0,1094.0
38.262,8574.0,1094.0
38.264,8574.0,1094.0
38.265,4287.0,1094.0
38.267,8574.0,1094.0
38.268,4287.0,1094.0
